State,County,State_FIPS,County_FIPS
Wisconsin,"Oconto County, Wisconsin",55,083
Wisconsin,"Oneida County, Wisconsin",55,085
Wisconsin,"Outagamie County, Wisconsin",55,087
Wisconsin,"Ozaukee County, Wisconsin",55,089
Wisconsin,"Pepin County, Wisconsin",55,091
Wisconsin,"Pierce County, Wisconsin",55,093
Wisconsin,"Polk County, Wisconsin",55,095
Wisconsin,"Portage County, Wisconsin",55,097
Wisconsin,"Price County, Wisconsin",55,099
Wisconsin,"Racine County, Wisconsin",55,101
Wisconsin,"Richland County, Wisconsin",55,103
Wisconsin,"Rock County, Wisconsin",55,105
Wisconsin,"Rusk County, Wisconsin",55,107
Wisconsin,"Sauk County, Wisconsin",55,111
Wisconsin,"Sawyer County, Wisconsin",55,113
Wisconsin,"Shawano County, Wisconsin",55,115
Wisconsin,"Sheboygan County, Wisconsin",55,117
Wisconsin,"St. Croix County, Wisconsin",55,109
Wisconsin,"Taylor County, Wisconsin",55,119
Wisconsin,"Trempealeau County, Wisconsin",55,121
Wisconsin,"Vernon County, Wisconsin",55,123
Wisconsin,"Vilas County, Wisconsin",55,125
Wisconsin,"Walworth County, Wisconsin",55,127
Wisconsin,"Washburn County, Wisconsin",55,129
Wisconsin,"Washington County, Wisconsin",55,131
Wisconsin,"Waukesha County, Wisconsin",55,133
Wisconsin,"Waupaca County, Wisconsin",55,135
Wisconsin,"Waushara County, Wisconsin",55,137
Wisconsin,"Winnebago County, Wisconsin",55,139
Wisconsin,"Wood County, Wisconsin",55,141
Wyoming,"Albany County, Wyoming",56,001
Wyoming,"Big Horn County, Wyoming",56,003
Wyoming,"Campbell County, Wyoming",56,005
Wyoming,"Carbon County, Wyoming",56,007
Wyoming,"Converse County, Wyoming",56,009
Wyoming,"Crook County, Wyoming",56,011
Wyoming,"Fremont County, Wyoming",56,013
Wyoming,"Goshen County, Wyoming",56,015
Wyoming,"Hot Springs County, Wyoming",56,017
Wyoming,"Johnson County, Wyoming",56,019
Wyoming,"Laramie County, Wyoming",56,021
Wyoming,"Lincoln County, Wyoming",56,023
Wyoming,"Natrona County, Wyoming",56,025
Wyoming,"Niobrara County, Wyoming",56,027
Wyoming,"Park County, Wyoming",56,029
Wyoming,"Platte County, Wyoming",56,031
Wyoming,"Sheridan County, Wyoming",56,033
Wyoming,"Sublette County, Wyoming",56,035
Wyoming,"Sweetwater County, Wyoming",56,037
Wyoming,"Teton County, Wyoming",56,039
Wyoming,"Uinta County, Wyoming",56,041
Wyoming,"Washakie County, Wyoming",56,043
Wyoming,"Weston County, Wyoming",56,045
